,yearID,teamID,actual,model,model_type
271,1993,CLE-1993,0.4691358024691358,0.48755984309361133,ML-RD-T1
272,1994,CLE-1994,0.584070796460177,0.5369722136312793,ML-EN-T1
272,1994,CLE-1994,0.584070796460177,0.536183557586023,ML-LN-T1
272,1994,CLE-1994,0.584070796460177,0.506221925962406,ML-LS-T1
272,1994,CLE-1994,0.584070796460177,0.5361628686643525,ML-RD-T1
273,1995,CLE-1995,0.6944444444444444,0.5604665301552847,ML-EN-T1
273,1995,CLE-1995,0.6944444444444444,0.6035628814141072,ML-LN-T1
273,1995,CLE-1995,0.6944444444444444,0.5054320987653513,ML-LS-T1
273,1995,CLE-1995,0.6944444444444444,0.6033243441153215,ML-RD-T1
274,1996,CLE-1996,0.6149068322981367,0.5683940528215957,ML-EN-T1
274,1996,CLE-1996,0.6149068322981367,0.5839309692445696,ML-LN-T1
274,1996,CLE-1996,0.6149068322981367,0.5057907963195856,ML-LS-T1
274,1996,CLE-1996,0.6149068322981367,0.5838962561162792,ML-RD-T1
275,1997,CLE-1997,0.5341614906832298,0.5411234248320481,ML-EN-T1
275,1997,CLE-1997,0.5341614906832298,0.5294180562437586,ML-LN-T1
275,1997,CLE-1997,0.5341614906832298,0.5034429577827799,ML-LS-T1
275,1997,CLE-1997,0.5341614906832298,0.5295398146420898,ML-RD-T1
276,1998,CLE-1998,0.5493827160493827,0.5339263655757185,ML-EN-T1
276,1998,CLE-1998,0.5493827160493827,0.5260327359385141,ML-LN-T1
276,1998,CLE-1998,0.5493827160493827,0.5027931958831907,ML-LS-T1
276,1998,CLE-1998,0.5493827160493827,0.5260975492534627,ML-RD-T1
277,1999,CLE-1999,0.5987654320987654,0.5693620382112823,ML-EN-T1
277,1999,CLE-1999,0.5987654320987654,0.5593975949231713,ML-LN-T1
277,1999,CLE-1999,0.5987654320987654,0.5072098859701754,ML-LS-T1
277,1999,CLE-1999,0.5987654320987654,0.5594528213599295,ML-RD-T1
278,2000,CLE-2000,0.5555555555555556,0.5564602759274088,ML-EN-T1
278,2000,CLE-2000,0.5555555555555556,0.5495141087622772,ML-LN-T1
278,2000,CLE-2000,0.5555555555555556,0.5055709883907282,ML-LS-T1
278,2000,CLE-2000,0.5555555555555556,0.549569914719536,ML-RD-T1
279,2001,CLE-2001,0.5617283950617284,0.5352116509152103,ML-EN-T1
279,2001,CLE-2001,0.5617283950617284,0.5290703939501624,ML-LN-T1
279,2001,CLE-2001,0.5617283950617284,0.5040987583617333,ML-LS-T1
279,2001,CLE-2001,0.5617283950617284,0.5291361654789717,ML-RD-T1
280,2002,CLE-2002,0.4567901234567901,0.5033522440218731,ML-EN-T1
280,2002,CLE-2002,0.4567901234567901,0.4878957853695915,ML-LN-T1
280,2002,CLE-2002,0.4567901234567901,0.49970984619982417,ML-LS-T1
280,2002,CLE-2002,0.4567901234567901,0.4880188447937313,ML-RD-T1
281,2003,CLE-2003,0.41975308641975306,0.4770032041331,ML-EN-T1
281,2003,CLE-2003,0.41975308641975306,0.45069087068661956,ML-LN-T1
281,2003,CLE-2003,0.41975308641975306,0.49859872919680914,ML-LS-T1
281,2003,CLE-2003,0.41975308641975306,0.45084584160474334,ML-RD-T1
282,2004,CLE-2004,0.49382716049382713,0.5164031629310837,ML-EN-T1
282,2004,CLE-2004,0.49382716049382713,0.4964899083810712,ML-LN-T1
282,2004,CLE-2004,0.49382716049382713,0.5030154192837938,ML-LS-T1
282,2004,CLE-2004,0.49382716049382713,0.4965556313315353,ML-RD-T1
283,2005,CLE-2005,0.5740740740740741,0.5118044294470334,ML-EN-T1
283,2005,CLE-2005,0.5740740740740741,0.5384252268469887,ML-LN-T1
283,2005,CLE-2005,0.5740740740740741,0.5011265203786682,ML-LS-T1
283,2005,CLE-2005,0.5740740740740741,0.5382536910320079,ML-RD-T1
284,2006,CLE-2006,0.48148148148148145,0.5209084461110847,ML-EN-T1
284,2006,CLE-2006,0.48148148148148145,0.5067314521559947,ML-LN-T1
284,2006,CLE-2006,0.48148148148148145,0.5033487543846983,ML-LS-T1
284,2006,CLE-2006,0.48148148148148145,0.5068263734549716,ML-RD-T1
285,2007,CLE-2007,0.5925925925925926,0.5244711462538691,ML-EN-T1
285,2007,CLE-2007,0.5925925925925926,0.5335030664379989,ML-LN-T1
285,2007,CLE-2007,0.5925925925925926,0.5017098568052512,ML-LS-T1
285,2007,CLE-2007,0.5925925925925926,0.5334539916102123,ML-RD-T1
286,2008,CLE-2008,0.5,0.5161038614040782,ML-EN-T1
286,2008,CLE-2008,0.5,0.5136889743583053,ML-LN-T1
286,2008,CLE-2008,0.5,0.5015431892547989,ML-LS-T1
286,2008,CLE-2008,0.5,0.513729175237507,ML-RD-T1
287,2009,CLE-2009,0.4012345679012346,0.49983461807110896,ML-EN-T1
287,2009,CLE-2009,0.4012345679012346,0.4564169053371495,ML-LN-T1
287,2009,CLE-2009,0.4012345679012346,0.5006542956523868,ML-LS-T1
287,2009,CLE-2009,0.4012345679012346,0.45667435985553123,ML-RD-T1
288,2010,CLE-2010,0.42592592592592593,0.4762984634565301,ML-EN-T1
288,2010,CLE-2010,0.42592592592592593,0.45606430232348727,ML-LN-T1
288,2010,CLE-2010,0.42592592592592593,0.49712649916781426,ML-LS-T1
288,2010,CLE-2010,0.42592592592592593,0.4561476868792281,ML-RD-T1
289,2011,CLE-2011,0.49382716049382713,0.4852275484863199,ML-EN-T1
289,2011,CLE-2011,0.49382716049382713,0.48897840588011116,ML-LN-T1
289,2011,CLE-2011,0.49382716049382713,0.49873761882218604,ML-LS-T1
289,2011,CLE-2011,0.49382716049382713,0.48892282297539474,ML-RD-T1
290,2012,CLE-2012,0.41975308641975306,0.48490587627970805,ML-EN-T1
290,2012,CLE-2012,0.41975308641975306,0.47462476646222146,ML-LN-T1
290,2012,CLE-2012,0.41975308641975306,0.4977098355943972,ML-LS-T1
290,2012,CLE-2012,0.41975308641975306,0.47466377044114855,ML-RD-T1
291,2013,CLE-2013,0.5679012345679012,0.5069877634998519,ML-EN-T1
291,2013,CLE-2013,0.5679012345679012,0.5171458030665634,ML-LN-T1
291,2013,CLE-2013,0.5679012345679012,0.4998765137502764,ML-LS-T1
291,2013,CLE-2013,0.5679012345679012,0.517063824575887,ML-RD-T1
292,2014,CLE-2014,0.5246913580246914,0.4947906019305792,ML-EN-T1
292,2014,CLE-2014,0.5246913580246914,0.5241144227263665,ML-LN-T1
292,2014,CLE-2014,0.5246913580246914,0.4977653914445479,ML-LS-T1
292,2014,CLE-2014,0.5246913580246914,0.5239566784171907,ML-RD-T1
293,2015,CLE-2015,0.5031055900621118,0.4952721638676754,ML-EN-T1
293,2015,CLE-2015,0.5031055900621118,0.5000630551293352,ML-LN-T1
293,2015,CLE-2015,0.5031055900621118,0.4978808164872524,ML-LS-T1
293,2015,CLE-2015,0.5031055900621118,0.5000568470911512,ML-RD-T1
294,2016,CLE-2016,0.5838509316770186,0.5153740537687562,ML-EN-T1
294,2016,CLE-2016,0.5838509316770186,0.5318467234538677,ML-LN-T1
294,2016,CLE-2016,0.5838509316770186,0.5008994660345739,ML-LS-T1
294,2016,CLE-2016,0.5838509316770186,0.5317621451128058,ML-RD-T1
295,2017,CLE-2017,0.6296296296296297,0.5393995560329243,ML-EN-T1
295,2017,CLE-2017,0.6296296296296297,0.5722512725798423,ML-LN-T1
295,2017,CLE-2017,0.6296296296296297,0.5019043022807788,ML-LS-T1
295,2017,CLE-2017,0.6296296296296297,0.5720870618066661,ML-RD-T1
296,2018,CLE-2018,0.5617283950617284,0.5297484765087843,ML-EN-T1
296,2018,CLE-2018,0.5617283950617284,0.5403350805950116,ML-LN-T1
296,2018,CLE-2018,0.5617283950617284,0.5019043022807788,ML-LS-T1
296,2018,CLE-2018,0.5617283950617284,0.5403330717092218,ML-RD-T1
297,1995,COL-1995,0.5347222222222222,0.5204091059890839,ML-EN-T1
297,1995,COL-1995,0.5347222222222222,0.5195681038318859,ML-LN-T1
297,1995,COL-1995,0.5347222222222222,0.5037133396513125,ML-LS-T1
297,1995,COL-1995,0.5347222222222222,0.5195328529273802,ML-RD-T1
298,1996,COL-1996,0.5123456790123457,0.5280362784681218,ML-EN-T1
298,1996,COL-1996,0.5123456790123457,0.5109463643598373,ML-LN-T1
298,1996,COL-1996,0.5123456790123457,0.5058765455665574,ML-LS-T1
298,1996,COL-1996,0.5123456790123457,0.5110444491532293,ML-RD-T1
299,1997,COL-1997,0.5123456790123457,0.5297442752787929,ML-EN-T1
299,1997,COL-1997,0.5123456790123457,0.5114973835850178,ML-LN-T1
299,1997,COL-1997,0.5123456790123457,0.504820984413693,ML-LS-T1
299,1997,COL-1997,0.5123456790123457,0.5116006713165024,ML-RD-T1
300,1998,COL-1998,0.47530864197530864,0.5006046499920985,ML-EN-T1
300,1998,COL-1998,0.47530864197530864,0.48958616916420944,ML-LN-T1
300,1998,COL-1998,0.47530864197530864,0.5021265256813817,ML-LS-T1
300,1998,COL-1998,0.47530864197530864,0.4896491682306859,ML-RD-T1
301,1999,COL-1999,0.4444444444444444,0.5105416196494268,ML-EN-T1
301,1999,COL-1999,0.4444444444444444,0.47571355234582147,ML-LN-T1
301,1999,COL-1999,0.4444444444444444,0.5043487596874118,ML-LS-T1
301,1999,COL-1999,0.4444444444444444,0.475897186246476,ML-RD-T1
302,2000,COL-2000,0.5061728395061729,0.5270209086607522,ML-EN-T1
302,2000,COL-2000,0.5061728395061729,0.4944253265589112,ML-LN-T1
302,2000,COL-2000,0.5061728395061729,0.506070991042085,ML-LS-T1
302,2000,COL-2000,0.5061728395061729,0.4945783080033402,ML-RD-T1
303,2001,COL-2001,0.4506172839506173,0.5138011590699437,ML-EN-T1
303,2001,COL-2001,0.4506172839506173,0.48627766998891825,ML-LN-T1
303,2001,COL-2001,0.4506172839506173,0.504820984413693,ML-LS-T1
303,2001,COL-2001,0.4506172839506173,0.4864165744330342,ML-RD-T1
304,2002,COL-2002,0.4506172839506173,0.4902896417703828,ML-EN-T1
304,2002,COL-2002,0.4506172839506173,0.4668482925198868,ML-LN-T1
304,2002,COL-2002,0.4506172839506173,0.5007931852777637,ML-LS-T1
304,2002,COL-2002,0.4506172839506173,0.46696886169481244,ML-RD-T1
305,2003,COL-2003,0.4567901234567901,0.5165177652588975,ML-EN-T1
305,2003,COL-2003,0.4567901234567901,0.48596437391253955,ML-LN-T1
305,2003,COL-2003,0.4567901234567901,0.5028765296584169,ML-LS-T1
305,2003,COL-2003,0.4567901234567901,0.4861042381853588,ML-RD-T1
306,2004,COL-2004,0.41975308641975306,0.5053008889347239,ML-EN-T1
306,2004,COL-2004,0.41975308641975306,0.4720687263735727,ML-LN-T1
306,2004,COL-2004,0.41975308641975306,0.5023209711569093,ML-LS-T1
306,2004,COL-2004,0.41975308641975306,0.4722234334796141,ML-RD-T1
307,2005,COL-2005,0.41358024691358025,0.48197278855003667,ML-EN-T1
307,2005,COL-2005,0.41358024691358025,0.45446842154175715,ML-LN-T1
307,2005,COL-2005,0.41358024691358025,0.4997376241248995,ML-LS-T1
307,2005,COL-2005,0.41358024691358025,0.4545897943045494,ML-RD-T1
308,2006,COL-2006,0.4691358024691358,0.5009571728406929,ML-EN-T1
308,2006,COL-2006,0.4691358024691358,0.480342823272663,ML-LN-T1
308,2006,COL-2006,0.4691358024691358,0.5017654126554019,ML-LS-T1
308,2006,COL-2006,0.4691358024691358,0.480413396351613,ML-RD-T1
309,2007,COL-2007,0.5521472392638037,0.5254452981570084,ML-EN-T1
309,2007,COL-2007,0.5521472392638037,0.5305085123881723,ML-LN-T1
309,2007,COL-2007,0.5521472392638037,0.5029244167562462,ML-LS-T1
309,2007,COL-2007,0.5521472392638037,0.5304385913526837,ML-RD-T1
310,2008,COL-2008,0.4567901234567901,0.5041154773789474,ML-EN-T1
310,2008,COL-2008,0.4567901234567901,0.4965904296635578,ML-LN-T1
310,2008,COL-2008,0.4567901234567901,0.49993206960042713,ML-LS-T1
310,2008,COL-2008,0.4567901234567901,0.49663701123712906,ML-RD-T1
311,2009,COL-2009,0.5679012345679012,0.5291324836013338,ML-EN-T1
311,2009,COL-2009,0.5679012345679012,0.5271187930435591,ML-LN-T1
311,2009,COL-2009,0.5679012345679012,0.5015154113297235,ML-LS-T1
311,2009,COL-2009,0.5679012345679012,0.5271183210555133,ML-RD-T1
312,2010,COL-2010,0.5123456790123457,0.5158504874526926,ML-EN-T1
312,2010,COL-2010,0.5123456790123457,0.5231180852357279,ML-LN-T1
312,2010,COL-2010,0.5123456790123457,0.5005709618771608,ML-LS-T1
312,2010,COL-2010,0.5123456790123457,0.523084203717023,ML-RD-T1
313,2011,COL-2011,0.4506172839506173,0.49879460414503135,ML-EN-T1
313,2011,COL-2011,0.4506172839506173,0.47860715793668035,ML-LN-T1
313,2011,COL-2011,0.4506172839506173,0.49959873449952263,ML-LS-T1
313,2011,COL-2011,0.4506172839506173,0.4787364235455496,ML-RD-T1
314,2012,COL-2012,0.3950617283950617,0.4780029168967872,ML-EN-T1
314,2012,COL-2012,0.3950617283950617,0.4441070807112408,ML-LN-T1
314,2012,COL-2012,0.3950617283950617,0.5002376267762563,ML-LS-T1
314,2012,COL-2012,0.3950617283950617,0.4442881535915283,ML-RD-T1
315,2013,COL-2013,0.4567901234567901,0.47227262218508975,ML-EN-T1
315,2013,COL-2013,0.4567901234567901,0.46594635059966555,ML-LN-T1
315,2013,COL-2013,0.4567901234567901,0.49879317467233675,ML-LS-T1
315,2013,COL-2013,0.4567901234567901,0.4659424074600414,ML-RD-T1
316,2014,COL-2014,0.4074074074074074,0.4736262302085579,ML-EN-T1
316,2014,COL-2014,0.4074074074074074,0.45842988192423567,ML-LN-T1
316,2014,COL-2014,0.4074074074074074,0.5001542930010301,ML-LS-T1
316,2014,COL-2014,0.4074074074074074,0.4584856633685071,ML-RD-T1
317,2015,COL-2015,0.41975308641975306,0.46921713325964504,ML-EN-T1
317,2015,COL-2015,0.41975308641975306,0.4481118841930044,ML-LN-T1
317,2015,COL-2015,0.41975308641975306,0.4996542903496734,ML-LS-T1
317,2015,COL-2015,0.41975308641975306,0.44820485228454826,ML-RD-T1
318,2016,COL-2016,0.46296296296296297,0.49905103857517574,ML-EN-T1
318,2016,COL-2016,0.46296296296296297,0.4792598373508862,ML-LN-T1
318,2016,COL-2016,0.46296296296296297,0.5026543062578138,ML-LS-T1
318,2016,COL-2016,0.46296296296296297,0.47932802879403674,ML-RD-T1
319,2017,COL-2017,0.5370370370370371,0.509773210350811,ML-EN-T1
319,2017,COL-2017,0.5370370370370371,0.5148664760221315,ML-LN-T1
319,2017,COL-2017,0.5370370370370371,0.502070969831231,ML-LS-T1
319,2017,COL-2017,0.5370370370370371,0.5148105098110033,ML-RD-T1
320,2018,COL-2018,0.558282208588957,0.511746649089542,ML-EN-T1
320,2018,COL-2018,0.558282208588957,0.5306647073751531,ML-LN-T1
320,2018,COL-2018,0.558282208588957,0.5007158160876766,ML-LS-T1
320,2018,COL-2018,0.558282208588957,0.5305688155070957,ML-RD-T1
321,1982,DET-1982,0.5123456790123457,0.4973188821348609,ML-EN-T1
321,1982,DET-1982,0.5123456790123457,0.5095611882362363,ML-LN-T1
